PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
5779;Colegio San José. Calle Emilio Ferrari;;;Comedor;METRO: Ascao BUS: 109;  Enseñanzas :    Segundo ciclo de Educación Infantil  Educación Primaria   Educación Secundaria Obligatoria   Formación Profesional Básica (Servicios Comerciales)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=87a7ae10c471c010VgnVCM1000000b205a0aRCRD;EMILIO FERRARI;CALLE;NUM;87;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD_LINEAL;445877;4475788;40.42909088;-3.639364479;913 674 075 - 914 083 034;913 774 618;;ColegiosPrivadosConcertados; 
5774;Colegio San José. Calle Francisco Laguna;;;;BUS: 24 , 111 , 310;" ENSEÑANZA: Educación Infantil - Primaria - ESO - Enseñanza biling&uuml;e - ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3ab7ae10c471c010VgnVCM1000000b205a0aRCRD;FRANCISCO LAGUNA;CALLE;NUM;21;;;;;MADRID;MADRID;28053;SAN DIEGO;PUENTE_DE_VALLECAS;443189;4471560;40.39082317;-3.670673657;914 771 158;914 771 158;;ColegiosPrivadosConcertados; 
5778;Colegio San José. Calle Marqués de Viana;;;Comedor ;METRO: Tetuán BUS: 42 , 66 , 124; ENSEÑANZA: Educación Infantil - Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ecc7ae10c471c010VgnVCM1000000b205a0aRCRD;MARQUES DE VIANA;CALLE;NUM;43;;;;;MADRID;MADRID;28039;BERRUGUETE;TETUAN;440606;4479504;40.46225935;-3.701944244;915 717 414;915 716 433;;ColegiosPrivadosConcertados; 
5776;Colegio San José. Calle Moreno Nieto;;;Comedor - Horario ampliado;BUS: 31 , 36 , 41 , 50 , 65 , C;" ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - Enseñanza biling&uuml;e - ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9fd7ae10c471c010VgnVCM1000000b205a0aRCRD;MORENO NIETO;CALLE;NUM;1;;;;;MADRID;MADRID;28005;IMPERIAL;ARGANZUELA;439158;4473942;40.41199613;-3.718393707;913 667 203;913 667 202;;ColegiosPrivadosConcertados; 
5777;Colegio San José. Calle Pedro Escudero;;;Comedor - Transporte - Horario ampliado;METRO: Buenos Aires BUS: 10 , 136 , 310 ; ENSEÑANZA: Educación Infantil - Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42f7ae10c471c010VgnVCM1000000b205a0aRCRD;PEDRO ESCUDERO;CALLE;NUM;21;;;;;MADRID;MADRID;28018;PALOMERAS BAJAS;PUENTE_DE_VALLECAS;444461;4471240;40.38802637;-3.655659256;913 035 747;913 035 745;;ColegiosPrivadosConcertados; 
6077;Colegio San Juan Bautista;;;Comedor - Horario ampliado;METRO: Estrecho BUS: 3 , 64 , 66 , 124 , 126 , 128; ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0508f3216571c010VgnVCM1000000b205a0aRCRD;FRANCOS RODRIGUEZ;CALLE;NUM;5;;;;;MADRID;MADRID;28039;BELLAS VISTAS;TETUAN;440420;4478717;40.45510291;-3.703969033;914 500 000;914 501 951;;ColegiosPrivadosConcertados; 
6078;Colegio San Juan García;;;Comedor ;BUS: 25 , 31 , 138; ENSEÑANZA: Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b718f3216571c010VgnVCM1000000b205a0aRCRD;CAMARENA;CALLE;NUM;57;;;;;MADRID;MADRID;28047;ALUCHE;LATINA;436011;4472084;40.39502215;-3.755294854;917 198 710;917 198 711;;ColegiosPrivadosConcertados; 
5783;Colegio San Luis Felca;;;Comedor ;METRO: Usera BUS: 6 , 81 ; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a28f3216571c010VgnVCM1000000b205a0aRCRD;DOLORES BARRANCO;CALLE;V;65;;;;;MADRID;MADRID;28026;PRADOLONGO;USERA;439907;4470701;40.38285412;-3.709260024;914 758 162;914 756 923;;ColegiosPrivadosConcertados; 
5784;Colegio San Martín;;; Comedor - Transporte ; METRO: Vinateros BUS: 71 , 113 ;"  Enseñanzas : 
 
 Primer Ciclo de Educación Infantil 
 Segundo Ciclo de Educación Infantil 
 Educación  Primaria 
 Educación Secundaria Obligatoria (ESO) 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d38f3216571c010VgnVCM1000000b205a0aRCRD;DOCTOR GARCIA TAPIA;AVENIDA;NUM;124;;;;;MADRID;MADRID;28030;MARROQUINA;MORATALAZ;445154;4473881;40.41186409;-3.647722777;91 439 06 24;;;ColegiosPrivadosConcertados; 
6080;Colegio San Miguel Arcángel;;; Comedor - Horario ampliado ;  Metro : Alto de Extremadura BUS: 31 , 33 , 36 , 39 , 65 ;"  Enseñanzas : 
 
 Educación Primaria 
 Educación Secundaria Obligatoria 
 Bachillerato (Ciencias - Humanidades y Ciencias Sociales) 
 Formación Profesional Básica
 
 ADMINISTRACIÓN Y GESTIÓN 
 INFORMÁTICA Y COMUNICACIONES: Informática y Comunicaciones 
 
 
 Formación Profesional de grado medio
 
 SANIDAD: Cuidados Auxiliares de Enfermería 
 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD: Atención a personas en situación de Dependencia 
 
 
 Formación Profesional de grado superior
 
 ACTIVIDADES FÍSICAS Y DEPORTIVAS: Animación de Actividades Físicas y Deportivas 
 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD: Educación infantil - Integración Social 
 
 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf48f3216571c010VgnVCM1000000b205a0aRCRD;REPULLES Y VARGAS;CALLE;NUM;11;;;;;MADRID;MADRID;28011;PUERTA DEL ANGEL;LATINA;437789;4473766;40.41030927;-3.734510561;914 640 050 - 914 640 058;914 702 451;cc.sanmiguelarcangel.madrid@educa.madrid.org;ColegiosPrivadosConcertados; 
5787;Colegio San Patricio;;;Comedor - Transporte - Horario ampliado;METRO: Concha Espina BUS: 7 , 43 , 51 , 120; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d788f3216571c010VgnVCM1000000b205a0aRCRD;SERRANO;CALLE;NUM;200;;;;Otra entrada por C/ Sil 23;MADRID;MADRID;28002;EL VISO;CHAMARTIN;442298;4478179;40.45038912;-3.681772894;915 638 420;915 638 946;;ColegiosPrivadosConcertados; 
5788;Colegio San Pedro;;;Comedor;BUS: 22 , 59 , 79 , 130 RENFE: Villaverde Bajo;" ENSEÑANZA: Educación Infantil - Primaria - ESO - Enseñanza biling&uuml;e -  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3da8f3216571c010VgnVCM1000000b205a0aRCRD;JOSE DEL PINO;CALLE;NUM;53;;;;;MADRID;MADRID;28021;LOS ROSALES;VILLAVERDE;441593;4467150;40.35098478;-3.689072541;917 979 551;917 979 551;;ColegiosPrivadosConcertados; 
5789;Colegio San Pedro Apóstol;;;Comedor ;Bus: 105 , 112, 115, 151;  Enseñanzas impartidas :   - Educación Infantil  - Educación Primaria - ESO  - Bachillerato (Ciencias y Tecnología - Humanidades y Ciencias Sociales) ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a98f3216571c010VgnVCM1000000b205a0aRCRD;BABILONIA;CALLE;V;19;;;;;MADRID;MADRID;28042;CORRALEJOS;BARAJAS;450241;4480024;40.4675245;-3.588251659;913 055 605;913 055 605;;CentrosFormacionProfesionalPrivadosConcertados; 
5492;Colegio San Rafael Arcángel y Santa Luisa;;;Comedor - Horario ampliado;BUS: 64 , 83 , 133; ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=efb8f3216571c010VgnVCM1000000b205a0aRCRD;OTERO Y DELAGE;CALLE;NUM;105;;;;;MADRID;MADRID;28035;PEÑA GRANDE;FUENCARRAL_EL_PARDO;438153;4481068;40.47611562;-3.730932997;913 161 723 - 913 169 535 - 913 169 573;913 161 723;;ColegiosPrivadosConcertados; 
5414;Colegio San Ramón y San Antonio;;;Comedor ;METRO: Concha Espina BUS: 7 , 16 , 29 , 43 , 51 , 52; ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89da13db5b71c010VgnVCM1000000b205a0aRCRD;RODRIGUEZ MARIN;CALLE;NUM;57;;;;;MADRID;MADRID;28002;EL VISO;CHAMARTIN;442542;4478144;40.45009083;-3.678880646;915 637 091 -915 637 151;915 637 219;;ColegiosPrivadosConcertados; 
22117;Colegio San Saturio;;;Comedor - Horario ampliado;METRO: Embajadores , Palos de la Frontera BUS: 6 , 27 , 34 , 36 , 41 , 55 , 60 , 78 , 116 , 118 , 119 , 148 , C RENFE: Embajadores; ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9605e35bba51c010VgnVCM2000000c205a0aRCRD;SEBASTIAN HERRERA;CALLE;NUM;23;;;;OTRA ENTRADA POR C/ SEBASTIAN ELCANO, 18;MADRID;MADRID;28012;PALOS DE MOGUER;ARGANZUELA;440812;4473059;40.40417012;-3.698818506;915 394 175;915 394 747;;ColegiosPrivadosConcertados; 
5794;Colegio San Viator;;; Comedor ; METRO: Plaza Elíptica BUS: 47 , 55 , 81 , 247 ;"  Enseñanzas  :  
 
 Segundo Ciclo de Educación Infantil 
 Educación Primaria 
 Educación Secundaria Obligatoria 
 Bachillerato:
 
 Ciencias 
 Humanidades y Ciencias Sociales 
 Artes 
 
 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=92d8f3216571c010VgnVCM1000000b205a0aRCRD;FERNANDEZ LADREDA;PLAZA;NUM;2;;;;;MADRID;MADRID;28026;ZOFIO;USERA;439233;4470905;40.38464289;-3.717219418;915 697 003;915 651 608;;ColegiosPrivadosConcertados; 
5434;Colegio San Vicente;;;Comedor;BUS: 38 , 48 , 140 , 153; ENSEÑANZA: Educación Infantil - Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3cea13db5b71c010VgnVCM1000000b205a0aRCRD;BUTRON;CALLE;NUM;33;;;;;MADRID;MADRID;28022;ROSAS;SAN_BLAS_CANILLEJAS;448587;4475514;40.42679479;-3.607395248;913 067 074;913 067 074;;ColegiosPrivadosConcertados; 
31661;Colegio Santa Ana;;;;METRO: Colombia , Pío XII BUS: 7 , 11 , 16 , 29 , 40 , 51 , 52 , 87 , 150; ENSEÑANZA: BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=250a059cb751c010VgnVCM2000000c205a0aRCRD;ALFONSO XIII;AVENIDA;NUM;162;;;;;MADRID;MADRID;28016;NUEVA ESPAÑA;CHAMARTIN;442955;4479289;40.46043395;-3.674125382;913 459 060;913 453 668;;ColegiosPrivadosConcertados; 
6036;Colegio Santa Ana y San Rafael;;;Comedor;Metro: O'Donnell  Bus: 2 , 28 , 30 , 56 , 71 , 143 ;"  Enseñanzas impartidas :   - Educación Infantil - Primaria - ESO - Bachillerato (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e  - Formación Profesional de Grado Superior: Administración y Finanzas - Desarrollo de productos electrónicos.  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f7f8f3216571c010VgnVCM1000000b205a0aRCRD;DOCTOR ESQUERDO;CALLE;V;53;;;;;MADRID;MADRID;28028;FUENTE DEL BERRO;SALAMANCA;443381;4474975;40.42160048;-3.668715961;915 738 015;915 044 589;;CentrosFormacionProfesionalPrivadosConcertados; 
6263;Colegio Santa Bárbara;;;; Metro: La Latina  Bus: 3 , 31 , 50 , 60 , 65 , 148 ;"  Enseñanzas impartidas : 
 
 Educación Secundaria Obligatoria 
 Bachillerato (Ciencias - Humanidades y Ciencias Sociales) 
  Formación Profesional de grado medio  
 
 ACTIVIDADES FÍSICAS Y DEPORTIVAS: Conducción de Actividades Físico-Deportivas en el Medio Natural 
 
 
  Formación Profesional de grado superior 
 
 ACTIVIDADES FÍSICAS Y DEPORTIVAS: Animación de Actividades Físicas y Deportivas 
 
 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa09f3216571c010VgnVCM1000000b205a0aRCRD;PAJA;PLAZA;V;4;;;;;MADRID;MADRID;28005;PALACIO;CENTRO;439748;4474013;40.41267873;-3.711447084;913 652 340 - 913 652 172;913 669 961;;CentrosFormacionProfesionalPrivadosConcertados; 
5674;Colegio Santa Beatriz de Silva;;;Comedor - Horario ampliado;METRO: Abrantes BUS: 47 , 108 , 118 ; ENSEÑANZA: Educación Infantil - Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5d19f3216571c010VgnVCM1000000b205a0aRCRD;ALFONSO MARTINEZ CONDE;CALLE;NUM;4;;;;;MADRID;MADRID;28025;ABRANTES;CARABANCHEL;438172;4470479;40.38072708;-3.729677175;915 607 943;915 607 943;;ColegiosPrivadosConcertados; 
5422;Colegio Santa Catalina de Sena;;;Comedor;METRO: Colombia , Pío XII BUS: 7 , 11 , 16 , 29 , 40 , 51 , 52 , 87 , 150;" ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eefa13db5b71c010VgnVCM1000000b205a0aRCRD;ALFONSO XIII;AVENIDA;NUM;160;;;;;MADRID;MADRID;28016;NUEVA ESPAÑA;CHAMARTIN;443062;4479282;40.46038719;-3.672874688;91 359 56 05;;;ColegiosPrivadosConcertados; 
5433;Colegio Santa Cruz. Calle Miguel Fleta;;;Comedor;METRO: García Noblejas BUS: 4 , 38 , 48 , 70 , 105; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=911b13db5b71c010VgnVCM1000000b205a0aRCRD;MIGUEL FLETA;CALLE;NUM;7;;;;;MADRID;MADRID;28037;SIMANCAS;SAN_BLAS_CANILLEJAS;446523;4476076;40.43172722;-3.631773367;913 040 609;913 270 590;;ColegiosPrivadosConcertados; 
5681;Colegio Santa Elizabeth;;;Comedor ;METRO: Conde Casal BUS: 14 , 32 , 56 , 63 , 143 , 145; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1869f3216571c010VgnVCM1000000b205a0aRCRD;VIERA Y CLAVIJO;CALLE;NUM;14;;;;;MADRID;MADRID;28007;NIÑO JESUS;RETIRO;443002;4473489;40.40818788;-3.673049883;915 512 615;915 512 615;;ColegiosPrivadosConcertados; 
5689;Colegio Santa Francisca Javier Cabrini;;;Comedor - Horario ampliado;METRO: Canillas BUS: 73 , 112 , 153;" ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología - Ciencias) - Enseñanza Biling&uuml;e ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ca79f3216571c010VgnVCM1000000b205a0aRCRD;SANTA FRANCISCA JAVIER CABRINI;CALLE;NUM;2;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;0;0;;;913 002 513;913 889 463;;ColegiosPrivadosConcertados; 
5691;Colegio Santa Gema Galgani;;; Comedor - Transporte ;  Bus : 25 , 121 , 138 ;"  Enseñanzas impartidas:  
 
 Primer Ciclo de Educación Infantil 
 Segundo Ciclo de Educación Infantil 
 Educación Primaria 
 Educación Secundaria Obligatoria 
 Bachillerato (Ciencias - Humanidades y Ciencias Sociales) 
 
 
 Formación Profesional de grado medio
 
 Sanidad Cuidados Auxiliares de Enfermería - Emergencias Sanitarias 
 Servicios Socioculturales y a la comunidad (Atención a personas en situación de Dependencia) 
 Actividades físicas y deportivas (Conducción de Actividades Físico-Deportivas en el Medio Natural) 
 
 
 
 
 Formación Profesional de Grado Superior:
 
 Actividades físicas y deportivas  (  Animación de Actividades Físicas y Deportivas)  
 Hostelería y turismo  (Gestión de Alojamientos Turísticos) 
 Sanidad (Imagen para el Diagnóstico y Medicina Nuclear, Radioterapia y Dosimetría) 
 Servicios socioculturales y a la comunidad  (Educación infantil) 
 Informática y comunicaciones  (Administración de Sistemas Informáticos en Red) 
 Administración y gestión  (Administración y Finanzas) 
 
 
 Curso preparatorio prueba de acceso Grado Superior 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d89f3216571c010VgnVCM1000000b205a0aRCRD;ESCALONA;CALLE;V;59;;;;;MADRID;MADRID;28024;ALUCHE;LATINA;435520;4472328;40.39718226;-3.761104701;917 115 093;917 117 216;;CentrosFormacionProfesionalPrivadosConcertados; 
5695;Colegio Santa Isabel;;;Comedor;METRO: Alonso Martínez , Chueca BUS: 3 , 21 , 37 , 40 , 149; ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65c9f3216571c010VgnVCM1000000b205a0aRCRD;HORTALEZA;CALLE;V;77;;;;;MADRID;MADRID;28004;JUSTICIA;CENTRO;440928;4475420;40.4254384;-3.697671113;913 100 916 - 913 082 032;913 194 281;;ColegiosPrivadosConcertados; 
5491;Colegio Santa Joaquina Vedruna;;;Comedor - Transporte ;METRO: Fuencarral BUS: 66 , 134 , 137; ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18d9f3216571c010VgnVCM1000000b205a0aRCRD;COSTA BRAVA;TRAVESIA;NUM;3;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL_EL_PARDO;440808;4483172;40.49526306;-3.699809937;917 340 690;917 344 007;;ColegiosPrivadosConcertados; 
5412;Colegio Santa María de los Apóstoles;;; Comedor ; Bus: 34 , 35 , 47 , 121 , 131 , 139 ;"  Enseñanzas impartidas : 
 
 Educación Primaria 
 Educación Secundaria Obligatoria 
 Bachillerato (Ciencias - Humanidades y Ciencias Sociales) 
  Formación Profesional de grado medio 
 
 INFORMATICA Y COMUNICACIONES: Sistemas Microinformáticos y Redes 
 ADMINISTRACIÓN Y GESTIÓN: Gestión Administrativa 
 ELECTRICIDAD Y ELECTRÓNICA: Equipos Electrónicos de Consumo Concertada - Instalaciones de Telecomunicaciones 
 
 
  Formación Profesional de grado superior 
 
 COMERCIO Y MARKETING 
 ELECTRICIDAD Y ELECTRÓNICA 
 INFORMÁTICA Y COMUNICACIONES: Desarrollo de Aplicaciones Multiplataforma 
 ADMINISTRACIÓN Y GESTIÓN: Administración y Finanzas 
 
 
 Curso preparatorio prueba de acceso Grado Superior 
 ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f63b13db5b71c010VgnVCM1000000b205a0aRCRD;GROSELLA;PLAZA;NUM;4;;;;c/v c/ MADRE NAZARIA, 5;MADRID;MADRID;28044;PUERTA BONITA;;436459;4469834;40.37478754;-3.749791597;914 627 411;915 251 551;;CentrosFormacionProfesionalPrivadosConcertados; 
5701;Colegio Santa María;;;Comedor - Horario ampliado - Integración preferente: Trastornos generales del desarrollo;BUS: 6 , 78 , 81 , 121 , 131; ENSEÑANZA: Educación Infantil - Primaria  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5aaf3216571c010VgnVCM1000000b205a0aRCRD;TOLOSA;CALLE;NUM;6;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;439248;4469602;40.3729059;-3.716918273;913 415 193;913 418 780;;ColegiosPrivadosConcertados; 
5388;Colegio Santa María de la Hispanidad;;;Comedor - Transporte - Horario ampliado;BUS: 105 , 115 , 153;" ENSEÑANZA: Educación Infantil (primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=442b13db5b71c010VgnVCM1000000b205a0aRCRD;ARMONIA;CALLE;NUM;22;;;;;MADRID;MADRID;28042;PALOMAS;HORTALEZA;448248;4478455;40.45326802;-3.611631511;917 412 584 - 913 203 262;917 410 115;;ColegiosPrivadosConcertados; 
5706;Colegio Santa María de los Pinos;;;Comedor - Horario ampliado;BUS: 10 , 57 , 310 ; ENSEÑANZA: Educación infantil - Primaria - ESO ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7df9f3216571c010VgnVCM1000000b205a0aRCRD;ANGELILLO;CALLE;NUM;9;;;;TAMBIEN C/ STA. CRUZ DE RETAMAR 5 Y 14;MADRID;MADRID;28018;PALOMERAS SURESTE;PUENTE_DE_VALLECAS;445379;4470525;40.38164602;-3.644782567;917 783 490;917 783 490;;ColegiosPrivadosConcertados; 
5713;Colegio Santa María de los Rosales;;;Comedor - Transporte;BUS: 160 , 161; ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=201af3216571c010VgnVCM1000000b205a0aRCRD;VIRGEN DE LOS ROSALES;CALLE;NUM;1;;;;;MADRID;MADRID;28023;ARAVACA;MONCLOA_ARAVACA;434833;4478608;40.45370097;-3.769844114;913 070 440;;;ColegiosPrivadosConcertados; 
5707;Colegio Santa María del Bosque;;;Comedor - Transporte;METRO: Oporto BUS: 34 , 55 , 81 , 108 , 118 ; ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d22af3216571c010VgnVCM1000000b205a0aRCRD;GAVIOTA;CALLE;V;14;;;;;MADRID;MADRID;28025;VISTA ALEGRE;CARABANCHEL;437768;4471301;40.3881019;-3.734516668;915 250 000 / 915 250 899;;;ColegiosPrivadosConcertados; 
5971;Colegio Santa María del Camino;;;Comedor - Transporte;BUS: 82; ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=853af3216571c010VgnVCM1000000b205a0aRCRD;PEGUERINOS;CALLE;NUM;13;;;;;MADRID;MADRID;28035;CIUDAD UNIVERSITARIA;MONCLOA_ARAVACA;437793;4480239;40.46862078;-3.735098296;913 161 347 - 913 737 097;913 737 986;;ColegiosPrivadosConcertados; 
5708;Colegio Santa María del Carmen;;;Comedor;METRO: CIUDAD_LINEAL BUS: 48 , 70 , 146; ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología - Ciencias)  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=384af3216571c010VgnVCM1000000b205a0aRCRD;MISTERIOS;CALLE;NUM;38;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD_LINEAL;445625;4477142;40.441272;-3.64245127;913 671 013 / 913 774 569;913 671 792;;ColegiosPrivadosConcertados; 
